county_name,administered_count,administered_count_change,administered_count_roll_avg,allocated_doses,persons_fully_vaccinated,persons_fully_vaccinated_change,report_date,population,pct_vaccinated_population,longitude,latitude,l_h_d_reported_inventory,community_reported_inventory,total_reported_inventory,inventory_report_date,administered_doses_per_100k
Hamilton,924,2,43.0,0,123,1,2021-02-06,8163,1.5067989709665564,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,11319.367879456082
Hamilton,925,1,43.0,0,123,0,2021-02-07,8163,1.5067989709665564,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,11331.618277594021
Hamilton,927,2,40.0,0,123,0,2021-02-08,8163,1.5067989709665564,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,11356.1190738699
Hamilton,955,28,42.0,0,137,14,2021-02-09,8163,1.6783045448977092,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,11699.130221732206
Hamilton,960,5,41.0,0,137,0,2021-02-10,8163,1.6783045448977092,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,11760.382212421904
Hamilton,1117,157,50.0,0,184,47,2021-02-11,8163,2.2540732573808646,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,13683.694720078402
Hamilton,1137,20,31.0,0,191,7,2021-02-12,8163,2.339826044346441,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,13928.702682837193
Hamilton,1143,6,31.0,0,191,0,2021-02-13,8163,2.339826044346441,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,14002.205071664828
Hamilton,1148,5,32.0,0,191,0,2021-02-14,8163,2.339826044346441,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,14063.457062354526
Hamilton,1154,6,32.0,0,193,2,2021-02-15,8163,2.3643268406223203,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,14136.959451182163
Hamilton,1167,13,30.0,0,205,12,2021-02-16,8163,2.511331618277594,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,14296.214626975376
Hamilton,1174,7,31.0,0,212,7,2021-02-17,8163,2.5970844052431703,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,14381.967413940953
Hamilton,1176,2,8.0,0,214,2,2021-02-18,8163,2.621585201519049,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,14406.468210216834
Hamilton,1230,54,13.0,0,222,8,2021-02-19,8163,2.719588386622565,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,15067.989709665564
Hamilton,1234,4,13.0,0,225,3,2021-02-20,8163,2.7563395810363835,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,15116.991302217322
Hamilton,1235,1,12.0,0,225,0,2021-02-21,8163,2.7563395810363835,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,15129.241700355262
Hamilton,1235,0,12.0,0,225,0,2021-02-22,8163,2.7563395810363835,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,15129.241700355262
Hamilton,1242,7,11.0,0,228,3,2021-02-23,8163,2.793090775450202,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,15214.994487320837
Hamilton,1270,28,14.0,0,246,18,2021-02-24,8163,3.0135979419331127,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,15558.005635183144
Hamilton,1433,163,37.0,0,400,154,2021-02-25,8163,4.900159255175794,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,17554.82053166728
Hamilton,1589,156,51.0,0,539,139,2021-02-26,8163,6.602964596349381,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,19465.88264118584
Hamilton,1599,10,52.0,0,548,9,2021-02-27,8163,6.713218179590837,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,19588.38662256523
Hamilton,1606,7,53.0,0,553,5,2021-02-28,8163,6.7744701702805346,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,19674.13940953081
Hamilton,1618,12,55.0,0,562,9,2021-03-01,8163,6.884723753521989,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,19821.14418718608
Hamilton,1628,10,55.0,0,569,7,2021-03-02,8163,6.970476540487566,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,19943.64816856548
Hamilton,1635,7,52.0,0,571,2,2021-03-03,8163,6.994977336763444,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,20029.400955531055
Hamilton,1848,213,59.0,0,741,170,2021-03-04,8163,9.077545020213156,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,22638.735758912164
Hamilton,1899,51,44.0,0,774,33,2021-03-05,8163,9.481808158765158,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,23263.50606394708
Hamilton,1968,69,53.0,0,790,16,2021-03-06,8163,9.67781452897219,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,24108.783535464903
Hamilton,1978,10,53.0,0,790,0,2021-03-07,8163,9.67781452897219,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,24231.287516844295
Hamilton,2040,62,60.0,0,807,17,2021-03-08,8163,9.886071297317162,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,24990.812201396544
Hamilton,2077,37,64.0,0,837,30,2021-03-09,8163,10.253583241455347,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,25444.076932500302
Hamilton,2086,9,64.0,0,840,3,2021-03-10,8163,10.290334435869166,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,25554.330515741764
Hamilton,2281,195,62.0,0,957,117,2021-03-11,8163,11.723631018008085,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,27943.158152639964
Hamilton,2345,64,64.0,0,1015,58,2021-03-12,8163,12.434154110008576,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,28727.18363346809
Hamilton,2352,7,55.0,0,1022,7,2021-03-13,8163,12.51990689697415,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,28812.936420433667
Hamilton,2362,10,55.0,0,1030,8,2021-03-14,8163,12.61791008207767,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,28935.440401813055
Hamilton,2386,24,49.0,0,1039,9,2021-03-15,8163,12.728163665319123,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,29229.449957123605
Hamilton,2404,18,47.0,0,1046,7,2021-03-16,8163,12.8139164522847,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,29449.957123606517
Hamilton,2449,45,52.0,0,1062,16,2021-03-17,8163,13.009922822491731,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,30001.225039813795
Hamilton,2541,92,37.0,0,1087,25,2021-03-18,8163,13.316182775940218,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,31128.261668504227
Hamilton,2585,44,34.0,0,1121,34,2021-03-19,8163,13.73269631263016,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,31667.279186573567
Hamilton,2589,4,34.0,0,1121,0,2021-03-20,8163,13.73269631263016,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,31716.28077912532
Hamilton,2590,1,33.0,0,1121,0,2021-03-21,8163,13.73269631263016,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,31728.53117726326
Hamilton,2602,12,31.0,0,1133,12,2021-03-22,8163,13.879701090285435,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,31875.535954918534
Hamilton,2615,13,30.0,0,1143,10,2021-03-23,8163,14.002205071664827,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,32034.791130711747
Hamilton,2638,23,27.0,0,1155,12,2021-03-24,8163,14.149209849320101,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,32316.550287884354
Hamilton,2661,23,17.0,0,1173,18,2021-03-25,8163,14.369717015803014,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,32598.309445056966
Hamilton,2697,36,16.0,0,1207,34,2021-03-26,8163,14.786230552492958,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,33039.32377802279
Hamilton,2699,2,16.0,0,1207,0,2021-03-27,8163,14.786230552492958,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,33063.82457429867
Hamilton,2702,3,16.0,0,1209,2,2021-03-28,8163,14.810731348768835,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,33100.57576871248
Hamilton,2722,20,17.0,0,1226,17,2021-03-29,8163,15.018988117113807,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,33345.58373147127
Hamilton,2747,25,19.0,0,1246,20,2021-03-30,8163,15.263996079872596,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,33651.84368491976
Hamilton,2773,26,19.0,0,1269,23,2021-03-31,8163,15.545755237045203,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,33970.354036506185
Hamilton,2831,58,24.0,0,1320,51,2021-04-01,8163,16.170525542080117,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,34680.877128506676
Hamilton,2846,15,21.0,0,1332,12,2021-04-02,8163,16.31753031973539,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,34864.63310057577
Hamilton,2851,5,22.0,0,1335,3,2021-04-03,8163,16.35428151414921,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,34925.88509126547
Hamilton,2853,2,22.0,0,1337,2,2021-04-04,8163,16.378782310425088,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,34950.38588754135
Hamilton,2867,14,21.0,0,1348,11,2021-04-05,8163,16.513536689942423,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,35121.8914614725
Hamilton,2885,18,20.0,0,1361,13,2021-04-06,8163,16.672791865735636,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,35342.39862795541
Hamilton,2912,27,20.0,0,1380,19,2021-04-07,8163,16.905549430356487,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,35673.159377679774
Hamilton,2937,25,15.0,0,1397,17,2021-04-08,8163,17.113806198701457,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,35979.41933112826
Hamilton,3025,88,26.0,0,1473,76,2021-04-09,8163,18.04483645718486,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,37057.45436726693
Hamilton,3067,42,31.0,0,1512,39,2021-04-10,8163,18.5226019845645,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,37571.9710890604
Hamilton,3108,41,36.0,0,1552,40,2021-04-11,8163,19.012617910082078,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,38074.23741271591
Hamilton,3130,22,38.0,0,1569,17,2021-04-12,8163,19.220874678427048,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,38343.74617175058
Hamilton,3141,11,37.0,0,1574,5,2021-04-13,8163,19.282126669116746,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,38478.50055126791
Hamilton,3148,7,34.0,0,1576,2,2021-04-14,8163,19.306627465392626,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,38564.253338233495
Hamilton,3209,61,39.0,0,1629,53,2021-04-15,8163,19.955898566703418,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,39311.5276246478
Hamilton,3228,19,29.0,0,1637,8,2021-04-16,8163,20.053901751806933,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,39544.28518926865
Hamilton,3228,0,23.0,0,1637,0,2021-04-17,8163,20.053901751806933,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,39544.28518926865
Hamilton,3230,2,17.0,0,1638,1,2021-04-18,8163,20.066152149944873,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,39568.78598554453
Hamilton,3239,9,16.0,0,1639,1,2021-04-19,8163,20.078402548082813,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,39679.039568785985
Hamilton,3248,9,15.0,0,1647,8,2021-04-20,8163,20.17640573318633,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,39789.293152027436
Hamilton,3264,16,17.0,0,1659,12,2021-04-21,8163,20.3234105108416,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,39985.299522234476
Hamilton,3269,5,9.0,0,1662,3,2021-04-22,8163,20.36016170525542,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,40046.551512924176
Hamilton,3275,6,7.0,0,1663,1,2021-04-23,8163,20.372412103393362,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,40120.05390175181
Hamilton,3281,6,8.0,0,1665,2,2021-04-24,8163,20.39691289966924,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,40193.55629057944
Hamilton,3283,2,8.0,0,1665,0,2021-04-25,8163,20.39691289966924,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,40218.057086855326
Hamilton,3289,6,7.0,0,1669,4,2021-04-26,8163,20.445914492221,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,40291.55947568296
Hamilton,3292,3,6.0,0,1672,3,2021-04-27,8163,20.482665686634817,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,40328.31067009678
Hamilton,3302,10,5.0,0,1682,10,2021-04-28,8163,20.605169668014213,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,40450.814651476176
Hamilton,3319,17,7.0,0,1689,7,2021-04-29,8163,20.690922454979788,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,40659.07141982115
Hamilton,3333,14,8.0,0,1701,12,2021-04-30,8163,20.83792723263506,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,40830.5769937523
Hamilton,3333,0,7.0,0,1701,0,2021-05-01,8163,20.83792723263506,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,40830.5769937523
Hamilton,3333,0,7.0,0,1701,0,2021-05-02,8163,20.83792723263506,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,40830.5769937523
Hamilton,3337,4,7.0,0,1705,4,2021-05-03,8163,20.886928825186818,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,40879.57858630406
Hamilton,3353,16,9.0,0,1716,11,2021-05-04,8163,21.021683204704154,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,41075.584956511084
Hamilton,3364,11,9.0,0,1721,5,2021-05-05,8163,21.08293519539385,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,41210.339336028424
Hamilton,3369,5,7.0,0,1724,3,2021-05-06,8163,21.11968638980767,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,41271.59132671812
Hamilton,3371,2,5.0,0,1726,2,2021-05-07,8163,21.14418718608355,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,41296.092122994
Hamilton,3374,3,6.0,0,1728,2,2021-05-08,8163,21.168687982359426,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,41332.843317407816
Hamilton,3379,5,7.0,0,1733,5,2021-05-09,8163,21.229939973049124,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,41394.09530809751
Hamilton,3390,11,8.0,0,1743,10,2021-05-10,8163,21.35244395442852,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,41528.84968761485
Hamilton,3392,2,6.0,0,1744,1,2021-05-11,8163,21.364694352566456,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,41553.350483890725
Hamilton,3409,17,6.0,0,1755,11,2021-05-12,8163,21.499448732083792,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,41761.6072522357
Hamilton,3415,6,7.0,0,1759,4,2021-05-13,8163,21.548450324635553,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,41835.10964106333
Hamilton,3431,16,9.0,0,1768,9,2021-05-14,8163,21.658703907877005,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,42031.116011270366
Hamilton,3434,3,9.0,0,1770,2,2021-05-15,8163,21.683204704152885,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,42067.86720568418
Hamilton,3438,4,8.0,0,1770,0,2021-05-16,8163,21.683204704152885,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,42116.86879823594
Hamilton,3448,10,8.0,0,1778,8,2021-05-17,8163,21.7812078892564,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,42239.37277961534
Hamilton,3451,3,8.0,0,1779,1,2021-05-18,8163,21.79345828739434,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,42276.12397402916
Hamilton,3463,12,8.0,0,1784,5,2021-05-19,8163,21.85471027808404,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,42423.12875168443
Hamilton,3472,9,8.0,0,1790,6,2021-05-20,8163,21.928212666911676,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,42533.38233492588
Hamilton,3477,5,7.0,0,1791,1,2021-05-21,8163,21.940463065049613,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,42594.63432561558
Hamilton,3484,7,7.0,0,1795,4,2021-05-22,8163,21.98946465760137,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,42680.38711258116
Hamilton,3486,2,7.0,0,1796,1,2021-05-23,8163,22.00171505573931,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,42704.88790885704
Hamilton,3499,13,7.0,0,1802,6,2021-05-24,8163,22.07521744456695,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,42864.143084650255
Hamilton,3508,9,8.0,0,1808,6,2021-05-25,8163,22.148719833394583,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,42974.396667891706
Hamilton,3517,9,8.0,0,1810,2,2021-05-26,8163,22.173220629670464,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,43084.650251133164
Hamilton,3526,9,8.0,0,1817,7,2021-05-27,8163,22.258973416636042,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,43194.903834374614
Hamilton,3537,11,9.0,0,1820,3,2021-05-28,8163,22.29572461104986,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,43329.658213891955
Hamilton,3538,1,8.0,0,1820,0,2021-05-29,8163,22.29572461104986,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,43341.90861202989
Hamilton,3538,0,7.0,0,1820,0,2021-05-30,8163,22.29572461104986,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,43341.90861202989
Hamilton,3540,2,6.0,0,1821,1,2021-05-31,8163,22.3079750091878,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,43366.409408305764
Hamilton,3545,5,5.0,0,1826,5,2021-06-01,8163,22.369226999877494,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,43427.661398995464
Hamilton,3550,5,5.0,0,1830,4,2021-06-02,8163,22.418228592429255,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,43488.91338968516
Hamilton,3555,5,4.0,0,1833,3,2021-06-03,8163,22.454979786843072,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,43550.16538037486
Hamilton,3560,5,3.0,0,1835,2,2021-06-04,8163,22.479480583118953,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,43611.41737106456
Hamilton,3561,1,3.0,0,1836,1,2021-06-05,8163,22.49173098125689,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,43623.667769202504
Hamilton,3564,3,4.0,0,1838,2,2021-06-06,8163,22.51623177753277,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,43660.418963616314
Hamilton,3568,4,4.0,0,1842,4,2021-06-07,8163,22.565233370084528,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,43709.42055616808
Hamilton,3571,3,4.0,0,1844,2,2021-06-08,8163,22.589734166360405,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,43746.17175058189
Hamilton,3590,19,6.0,0,1854,10,2021-06-09,8163,22.712238147739804,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,43978.92931520274
Hamilton,3602,12,7.0,0,1862,8,2021-06-10,8163,22.81024133284332,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,44125.93409285801
Hamilton,3607,5,7.0,0,1866,4,2021-06-11,8163,22.859242925395076,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,44187.18608354771
Hamilton,3609,2,7.0,0,1867,1,2021-06-12,8163,22.871493323533016,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,44211.68687982359
Hamilton,3611,2,7.0,0,1869,2,2021-06-13,8163,22.895994119808893,-88.5565,38.0543,30,360,390,2021-06-13T00:00:00,44236.18767609948
Jefferson,8,8,1.0,375,0,0,2020-12-16,37820,0.0,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,21.152829190904285
Jefferson,47,39,7.0,375,0,0,2020-12-17,37820,0.0,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,124.27287149656267
Jefferson,192,145,27.0,375,0,0,2020-12-18,37820,0.0,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,507.6679005817028
Jefferson,216,24,31.0,375,0,0,2020-12-19,37820,0.0,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,571.1263881544156
Jefferson,217,1,31.0,375,0,0,2020-12-20,37820,0.0,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,573.7704918032787
Jefferson,217,0,31.0,375,0,0,2020-12-21,37820,0.0,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,573.7704918032787
Jefferson,218,1,31.0,375,0,0,2020-12-22,37820,0.0,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,576.4145954521417
Jefferson,218,0,30.0,375,0,0,2020-12-23,37820,0.0,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,576.4145954521417
Jefferson,219,1,25.0,375,0,0,2020-12-24,37820,0.0,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,579.0586991010048
Jefferson,221,2,4.0,375,0,0,2020-12-25,37820,0.0,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,584.3469063987308
Jefferson,221,0,1.0,0,0,0,2020-12-26,37820,0.0,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,584.3469063987308
Jefferson,221,0,1.0,375,0,0,2020-12-27,37820,0.0,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,584.3469063987308
Jefferson,223,2,1.0,375,0,0,2020-12-28,37820,0.0,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,589.6351136964569
Jefferson,263,40,6.0,375,0,0,2020-12-29,37820,0.0,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,695.3992596509784
Jefferson,321,58,15.0,375,0,0,2020-12-30,37820,0.0,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,848.7572712850343
Jefferson,327,6,15.0,375,0,0,2020-12-31,37820,0.0,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,864.6218931782126
Jefferson,369,42,21.0,375,0,0,2021-01-01,37820,0.0,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,975.67424643046
Jefferson,369,0,21.0,375,0,0,2021-01-02,37820,0.0,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,975.67424643046
Jefferson,369,0,21.0,375,0,0,2021-01-03,37820,0.0,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,975.67424643046
Jefferson,372,3,21.0,375,0,0,2021-01-04,37820,0.0,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,983.6065573770493
Jefferson,502,130,34.0,375,0,0,2021-01-05,37820,0.0,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,1327.3400317292437
Jefferson,531,29,30.0,375,2,2,2021-01-06,37820,0.005288207297726071,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,1404.0190375462716
Jefferson,717,186,56.0,375,177,175,2021-01-07,37820,0.4680063458487572,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,1895.8223162347965
Jefferson,814,97,64.0,750,254,77,2021-01-08,37820,0.671602326811211,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,2152.300370174511
Jefferson,820,6,64.0,750,254,0,2021-01-09,37820,0.671602326811211,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,2168.164992067689
Jefferson,892,72,75.0,750,256,2,2021-01-10,37820,0.6768905341089371,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,2358.5404547858275
Jefferson,929,37,80.0,750,256,0,2021-01-11,37820,0.6768905341089371,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,2456.37228979376
Jefferson,993,64,70.0,750,256,0,2021-01-12,37820,0.6768905341089371,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,2625.594923320994
Jefferson,1087,94,79.0,750,257,1,2021-01-13,37820,0.6795346377578001,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,2874.1406663141197
Jefferson,1118,31,57.0,750,257,0,2021-01-14,37820,0.6795346377578001,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,2956.1078794288737
Jefferson,1123,5,44.0,750,258,1,2021-01-15,37820,0.6821787414066632,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,2969.3283976731886
Jefferson,1208,85,55.0,750,297,39,2021-01-16,37820,0.7852987837123215,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,3194.077207826547
Jefferson,1219,11,47.0,750,297,0,2021-01-17,37820,0.7852987837123215,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,3223.1623479640407
Jefferson,1224,5,42.0,750,297,0,2021-01-18,37820,0.7852987837123215,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,3236.382866208355
Jefferson,1255,31,37.0,750,297,0,2021-01-19,37820,0.7852987837123215,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,3318.3500793231096
Jefferson,1377,122,41.0,750,297,0,2021-01-20,37820,0.7852987837123215,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,3640.9307244844
Jefferson,1466,89,50.0,750,301,4,2021-01-21,37820,0.7958751983077738,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,3876.2559492332102
Jefferson,1747,281,89.0,750,301,0,2021-01-22,37820,0.7958751983077738,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,4619.249074563722
Jefferson,1831,84,89.0,750,301,0,2021-01-23,37820,0.7958751983077738,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,4841.353781068218
Jefferson,1892,61,96.0,750,301,0,2021-01-24,37820,0.7958751983077738,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,5002.644103648863
Jefferson,2012,120,113.0,750,381,80,2021-01-25,37820,1.0074034902168165,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,5319.9365415124275
Jefferson,2195,183,134.0,750,425,44,2021-01-26,37820,1.12374405076679,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,5803.807509254363
Jefferson,2396,201,146.0,750,473,48,2021-01-27,37820,1.2506610259122157,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,6335.272342675832
Jefferson,2440,44,139.0,750,484,11,2021-01-28,37820,1.2797461660497091,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,6451.612903225806
Jefferson,2548,108,114.0,750,513,29,2021-01-29,37820,1.356425171866737,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,6737.176097303014
Jefferson,2967,419,162.0,750,568,55,2021-01-30,37820,1.5018508725542041,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,7845.055526176627
Jefferson,3039,72,164.0,750,605,37,2021-01-31,37820,1.5996827075621365,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,8035.430988894765
Jefferson,3239,200,175.0,750,621,16,2021-02-01,37820,1.6419883659439451,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,8564.251718667372
Jefferson,3400,161,172.0,750,637,16,2021-02-02,37820,1.6842940243257536,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,8989.95240613432
Jefferson,3609,209,173.0,750,718,81,2021-02-03,37820,1.8984664198836594,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,9542.570068746694
Jefferson,3772,163,190.0,750,751,33,2021-02-04,37820,1.9857218402961396,-88.8647,38.2267,705,990,1695,2021-06-13T00:00:00,9973.55896351137
