date,county,region,fips,first_dose_administered,second_dose_administered,single_dose_administered,all_doses_administered,fully_vaccinated,booster_dose_administered,new_first_dose_administered,new_second_dose_administered,new_single_dose_administered,new_all_doses_administered,new_fully_vaccinated,new_booster_dose_administered,current_as_of
2021-10-29,Pulaski,2,18131,9,5,1,65,6,50,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Posey,10,18129,8,14,0,101,14,79,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Porter,1,18127,68,64,13,877,77,732,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Pike,10,18125,2,5,1,33,6,25,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Parke,7,18121,9,6,0,89,6,74,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Out of State,Out of State,Out of State,546,96,18,957,114,297,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Marshall,2,18099,16,18,1,144,19,109,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Ohio,9,18115,2,2,0,13,2,9,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Noble,3,18113,25,15,1,169,16,128,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Newton,1,18111,13,1,0,49,1,35,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Morgan,5,18109,30,20,5,266,25,211,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Montgomery,4,18107,17,13,0,206,13,176,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Monroe,8,18105,46,34,7,474,41,387,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Miami,3,18103,10,11,2,86,13,63,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Martin,10,18101,5,5,4,41,9,27,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Rush,6,18139,2,2,1,36,3,31,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Orange,8,18117,6,8,4,53,12,35,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Scott,9,18143,13,7,3,294,10,271,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Perry,10,18123,8,5,0,57,5,44,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Spencer,10,18147,14,11,2,86,13,59,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Marion,5,18097,545,454,76,3774,530,2699,0,1,0,1,1,0,2022-01-11 05:00:00
2021-10-29,Whitley,3,18183,20,16,1,138,17,101,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,White,4,18181,9,13,2,119,15,95,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Wells,3,18179,24,2,0,79,2,53,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Wayne,6,18177,30,32,3,346,35,281,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Washington,8,18175,8,8,0,124,8,108,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Warrick,10,18173,21,16,3,261,19,221,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Warren,4,18171,7,3,0,33,3,23,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Wabash,3,18169,19,5,1,111,6,86,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Vigo,7,18167,74,48,5,682,53,555,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Vermillion,7,18165,12,11,1,55,12,31,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Vanderburgh,10,18163,95,72,10,714,82,537,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Unknown,Unknown,Unknown,13,7,2,62,9,40,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Union,6,18161,5,4,0,21,4,12,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Tipton,6,18159,11,7,2,78,9,58,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Tippecanoe,4,18157,111,92,5,1068,97,860,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Switzerland,9,18155,3,6,0,12,6,3,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Sullivan,7,18153,11,10,0,95,10,74,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Steuben,3,18151,17,13,1,104,14,73,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Starke,2,18149,5,20,3,76,23,48,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,St. Joseph,2,18141,119,99,13,1254,112,1023,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Shelby,5,18145,26,28,3,181,31,124,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Madison,6,18095,71,64,4,533,68,394,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Dearborn,9,18029,23,16,3,185,19,143,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Lake,1,18089,242,198,12,1660,210,1208,0,1,0,1,1,0,2022-01-11 05:00:00
2021-10-29,Fayette,6,18041,8,15,0,67,15,44,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Elkhart,2,18039,132,78,12,647,90,425,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Dubois,10,18037,67,32,3,524,35,422,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Delaware,6,18035,58,46,4,484,50,376,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Decatur,9,18031,13,8,3,75,11,51,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,De Kalb,3,18033,13,15,0,104,15,76,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Daviess,10,18027,17,47,7,150,54,79,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Crawford,10,18025,9,11,0,48,11,28,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Clinton,4,18023,25,19,5,124,24,75,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Floyd,9,18043,51,25,3,275,28,196,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Clay,7,18021,16,6,0,110,6,88,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Cass,4,18017,26,21,4,106,25,55,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Carroll,4,18015,13,12,0,75,12,50,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Lawrence,8,18093,16,22,8,214,30,168,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Boone,5,18011,26,28,6,337,34,277,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Blackford,6,18009,5,9,0,22,9,8,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Benton,4,18007,2,4,0,29,4,23,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Bartholomew,8,18005,40,45,1,527,46,441,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Allen,3,18003,171,129,13,1553,142,1240,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Adams,3,18001,5,6,1,39,7,27,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Clark,9,18019,60,52,5,530,57,413,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Fountain,4,18045,5,5,0,36,5,26,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Brown,8,18013,11,7,1,94,8,75,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Fulton,2,18049,14,2,4,123,6,103,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Franklin,9,18047,7,9,0,81,9,65,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Lagrange,3,18087,17,8,1,114,9,88,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,La Porte,1,18091,42,60,1,467,61,364,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Kosciusko,2,18085,34,24,4,255,28,193,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Johnson,5,18081,103,73,8,999,81,815,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Jennings,9,18079,12,11,2,87,13,62,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Jefferson,9,18077,17,12,1,180,13,150,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Jay,6,18075,5,3,0,64,3,56,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Jasper,1,18073,18,16,1,144,17,109,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Jackson,8,18071,14,15,3,156,18,124,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Knox,10,18083,23,18,2,180,20,137,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Howard,6,18067,34,42,1,371,43,294,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Henry,6,18065,32,18,0,169,18,119,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Hendricks,5,18063,81,58,15,637,73,483,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Harrison,9,18061,14,10,2,101,12,75,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Hancock,5,18059,48,27,9,349,36,265,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Hamilton,5,18057,186,103,20,1880,123,1571,0,1,0,1,1,0,2022-01-11 05:00:00
2021-10-29,Greene,7,18055,7,16,13,101,29,65,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Grant,6,18053,20,21,0,128,21,87,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Huntington,3,18069,17,9,0,128,9,102,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-29,Gibson,10,18051,24,20,2,131,22,85,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Dubois,10,18037,14,14,0,54,14,26,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Elkhart,2,18039,59,39,5,264,44,161,0,0,0,1,0,1,2022-01-11 05:00:00
2021-10-30,Fayette,6,18041,2,4,1,24,5,17,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Floyd,9,18043,24,23,3,209,26,159,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Fountain,4,18045,3,2,0,17,2,12,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Franklin,9,18047,1,4,0,13,4,8,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Greene,7,18055,6,7,0,45,7,32,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Gibson,10,18051,3,10,1,30,11,16,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Grant,6,18053,13,14,1,66,15,38,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Hamilton,5,18057,100,62,10,910,72,738,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Hancock,5,18059,7,11,2,123,13,103,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Delaware,6,18035,18,40,2,183,42,123,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Harrison,9,18061,11,4,0,48,4,33,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Fulton,2,18049,1,2,1,29,3,25,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Decatur,9,18031,5,4,2,18,6,7,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Boone,5,18011,11,18,4,173,22,140,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,De Kalb,3,18033,8,8,0,59,8,43,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Hendricks,5,18063,49,28,6,372,34,289,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Adams,3,18001,5,5,0,28,5,18,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Allen,3,18003,75,73,4,463,77,311,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Bartholomew,8,18005,17,12,0,115,12,86,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Benton,4,18007,2,3,0,18,3,13,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Blackford,6,18009,4,1,1,6,2,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Dearborn,9,18029,3,9,0,49,9,37,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Brown,8,18013,6,1,0,16,1,9,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Cass,4,18017,8,15,6,61,21,32,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Clark,9,18019,49,36,3,368,39,280,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Clay,7,18021,6,10,1,81,11,64,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Clinton,4,18023,16,8,0,63,8,39,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Crawford,10,18025,7,2,0,14,2,5,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Daviess,10,18027,8,4,2,20,6,6,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Carroll,4,18015,7,5,1,35,6,22,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Henry,6,18065,15,9,2,121,11,95,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Howard,6,18067,17,18,1,130,19,94,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Jasper,1,18073,12,15,3,68,18,38,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Putnam,7,18133,6,6,0,57,6,45,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Randolph,6,18135,8,3,0,34,3,23,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Ripley,9,18137,16,4,0,29,4,9,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Rush,6,18139,1,1,0,6,1,4,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Scott,9,18143,1,2,0,9,2,6,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Shelby,5,18145,7,9,2,48,11,30,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Spencer,10,18147,4,4,3,22,7,11,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,St. Joseph,2,18141,54,56,7,523,63,406,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Starke,2,18149,3,6,0,28,6,19,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Steuben,3,18151,4,9,1,38,10,24,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Sullivan,7,18153,2,1,0,23,1,20,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Switzerland,9,18155,2,2,0,6,2,2,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Pulaski,2,18131,0,0,0,7,0,7,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Tippecanoe,4,18157,54,37,6,459,43,362,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Union,6,18161,4,0,0,6,0,2,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Unknown,Unknown,Unknown,6,1,2,20,3,11,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Vanderburgh,10,18163,31,23,14,216,37,148,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Vermillion,7,18165,2,8,0,62,8,52,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Vigo,7,18167,26,32,8,317,40,251,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Wabash,3,18169,9,5,0,51,5,37,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Warren,4,18171,2,0,0,5,0,3,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Warrick,10,18173,13,15,4,62,19,30,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Washington,8,18175,6,2,1,32,3,23,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Wayne,6,18177,11,21,1,105,22,72,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Wells,3,18179,8,5,0,43,5,30,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,White,4,18181,7,3,0,43,3,33,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Tipton,6,18159,4,3,0,31,3,24,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Whitley,3,18183,6,5,2,45,7,32,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Posey,10,18129,3,1,4,26,5,18,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Pike,10,18125,3,2,0,12,2,7,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Jackson,8,18071,9,6,0,28,6,13,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Huntington,3,18069,4,8,0,67,8,55,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Jennings,9,18079,1,3,0,16,3,12,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Johnson,5,18081,38,40,2,301,42,221,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Knox,10,18083,0,6,2,29,8,21,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Kosciusko,2,18085,8,8,1,70,9,53,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,La Porte,1,18091,22,33,4,237,37,178,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Lagrange,3,18087,1,1,0,14,1,12,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Lake,1,18089,151,128,12,871,140,580,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Lawrence,8,18093,6,12,1,62,13,43,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Madison,6,18095,32,50,8,240,58,150,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Marion,5,18097,353,333,44,2337,377,1607,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Porter,1,18127,35,40,2,367,42,290,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Marshall,2,18099,6,7,0,50,7,37,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Miami,3,18103,7,3,0,38,3,28,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Monroe,8,18105,27,10,0,249,10,212,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Montgomery,4,18107,18,8,0,141,8,115,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Morgan,5,18109,17,11,5,119,16,86,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Newton,1,18111,1,0,0,19,0,18,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Noble,3,18113,14,5,1,48,6,28,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Ohio,9,18115,1,2,0,4,2,1,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Orange,8,18117,7,2,0,25,2,16,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Out of State,Out of State,Out of State,328,65,11,528,76,124,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Owen,7,18119,3,2,0,21,2,16,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Parke,7,18121,2,1,3,23,4,17,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Perry,10,18123,2,3,0,11,3,6,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Martin,10,18101,1,2,0,5,2,2,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Jefferson,9,18077,4,3,1,18,4,10,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-30,Jay,6,18075,4,2,0,12,2,6,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Dubois,10,18037,3,8,0,22,8,11,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Gibson,10,18051,1,5,0,12,5,6,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Grant,6,18053,5,5,1,37,6,26,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Greene,7,18055,4,4,1,21,5,12,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Hamilton,5,18057,53,39,4,434,43,338,0,0,0,1,0,1,2022-01-11 05:00:00
2021-10-31,Hancock,5,18059,8,17,0,72,17,47,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Harrison,9,18061,3,8,0,28,8,17,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Hendricks,5,18063,44,38,7,207,45,118,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Henry,6,18065,8,6,1,26,7,11,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Howard,6,18067,5,18,1,79,19,55,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Huntington,3,18069,6,2,0,41,2,33,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Jackson,8,18071,0,1,0,11,1,10,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Jasper,1,18073,6,7,0,42,7,29,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Jay,6,18075,1,3,0,9,3,5,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Jefferson,9,18077,1,1,0,10,1,8,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Jennings,9,18079,1,3,0,6,3,2,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Johnson,5,18081,21,12,5,143,17,105,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Knox,10,18083,1,2,1,9,3,5,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Kosciusko,2,18085,8,5,0,47,5,34,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,La Porte,1,18091,14,14,0,74,14,46,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Lagrange,3,18087,2,2,0,14,2,10,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Lake,1,18089,67,53,5,339,58,214,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Fulton,2,18049,2,6,0,17,6,9,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Lawrence,8,18093,5,3,3,27,6,16,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Franklin,9,18047,2,4,0,14,4,8,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Floyd,9,18043,12,9,1,63,10,41,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Switzerland,9,18155,0,0,0,0,0,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Adams,3,18001,6,0,0,14,0,8,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Allen,3,18003,66,55,2,291,57,168,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Bartholomew,8,18005,11,8,0,46,8,27,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Benton,4,18007,0,0,0,3,0,3,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Blackford,6,18009,4,1,0,5,1,0,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Boone,5,18011,15,6,0,89,6,68,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Brown,8,18013,4,1,0,9,1,4,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Carroll,4,18015,3,2,0,10,2,5,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Cass,4,18017,5,3,0,21,3,13,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Clark,9,18019,14,16,0,75,16,45,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Clay,7,18021,1,4,1,14,5,8,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Clinton,4,18023,2,6,0,30,6,22,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Crawford,10,18025,1,0,0,6,0,5,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Daviess,10,18027,3,0,0,7,0,4,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,De Kalb,3,18033,5,5,0,41,5,31,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Dearborn,9,18029,8,5,0,36,5,23,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Decatur,9,18031,2,2,2,10,4,4,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Delaware,6,18035,16,15,1,78,16,46,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Elkhart,2,18039,18,7,1,78,8,52,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Fayette,6,18041,1,2,0,10,2,7,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Fountain,4,18045,2,2,0,11,2,7,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Madison,6,18095,27,22,2,102,24,51,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Marion,5,18097,148,160,9,826,169,509,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Marshall,2,18099,8,3,0,25,3,14,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Spencer,10,18147,4,1,0,13,1,8,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,St. Joseph,2,18141,26,34,0,214,34,154,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Starke,2,18149,2,2,0,13,2,9,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Steuben,3,18151,4,2,0,20,2,14,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Sullivan,7,18153,3,3,0,11,3,5,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Tippecanoe,4,18157,32,13,0,233,13,188,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Tipton,6,18159,4,5,0,20,5,11,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Union,6,18161,0,1,0,3,1,2,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Unknown,Unknown,Unknown,10,2,0,16,2,4,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Vanderburgh,10,18163,9,17,0,78,17,52,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Vermillion,7,18165,2,0,0,7,0,5,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Wabash,3,18169,2,3,0,27,3,22,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Warren,4,18171,0,1,0,7,1,6,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Warrick,10,18173,6,6,1,45,7,32,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Washington,8,18175,2,2,0,14,2,10,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Wayne,6,18177,0,4,3,22,7,15,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Wells,3,18179,5,2,0,15,2,8,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,White,4,18181,3,5,0,26,5,18,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Whitley,3,18183,6,2,0,29,2,21,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Shelby,5,18145,1,6,0,21,6,14,0,0,0,0,0,0,2022-01-11 05:00:00
2021-10-31,Scott,9,18143,1,3,0,7,3,3,0,0,0,0,0,0,2022-01-11 05:00:00
