county_name,administered_count,administered_count_change,administered_count_roll_avg,allocated_doses,persons_fully_vaccinated,persons_fully_vaccinated_change,persons_vaccinated_one_dose,persons_vaccinated_one_dose_change,booster_dose_administered,booster_dose_administered_change,report_date,population,pct_vaccinated_population,pct_vaccinated_one_dose_population,longitude,latitude,l_h_d_reported_inventory,community_reported_inventory,total_reported_inventory,inventory_report_date,administered_doses_per_100k
Illinois,8636089,44272,104695.0,95490,3698772,18913,5038129,24554,0,0,2021-04-25,12741080,29.030286286562834,0.3954240142907823,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,67781.45180785302
Illinois,8711718,75629,104212.0,95490,3741579,42807,5069898,31769,0,0,2021-04-26,12741080,29.366262514637693,0.3979174449889648,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,68375.03571125839
Illinois,8810186,98468,97852.0,95490,3802930,61351,5106565,36667,0,0,2021-04-27,12741080,29.84778370436415,0.4007953014972043,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,69147.87443450635
Illinois,8910485,100299,94045.0,95490,3866727,63797,5142180,35615,0,0,2021-04-28,12741080,30.34850263870881,0.4035905904366035,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,69935.08399601918
Illinois,9006386,95901,89318.0,95490,3928321,61594,5176736,34556,0,0,2021-04-29,12741080,30.831931045091938,0.4063027624031872,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,70687.7752906347
Illinois,9090724,84338,83745.0,95490,3981759,53438,5208109,31373,0,0,2021-04-30,12741080,31.251346039739175,0.40876511253363135,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,71349.71289717982
Illinois,9132754,42030,77277.0,95490,4005997,24238,5225961,17852,0,0,2021-05-01,12741080,31.44158109045701,0.4101662496428874,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,71679.59074113026
Illinois,9148002,15248,73130.0,95490,4013777,7780,5233213,7252,0,0,2021-05-02,12741080,31.502643417983407,0.41073543216116687,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,71799.26662417942
Illinois,9191344,43342,68518.0,95490,4040246,26469,5250468,17255,0,0,2021-05-03,12741080,31.710388758252833,0.4120897129599689,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,72139.44186835024
Illinois,9304070,112726,70555.0,95490,4109538,69292,5295403,44935,0,0,2021-05-04,12741080,32.25423590464859,0.41561649404917006,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,73024.18633271276
Illinois,9399326,95256,69834.0,95490,4177227,67689,5324802,29399,0,0,2021-05-05,12741080,32.78550170001287,0.4179239122586154,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,73771.81526212848
Illinois,9469159,69833,66110.0,95490,4227977,50750,5346674,21872,0,0,2021-05-06,12741080,33.183819582013456,0.41964056422218526,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,74319.9085163895
Illinois,9565741,96582,67860.0,95490,4298903,70926,5373285,26611,0,0,2021-05-07,12741080,33.740491386915394,0.4217291626769473,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,75077.94472682064
Illinois,9639553,73812,72400.0,95490,4348309,49406,5399035,25750,0,0,2021-05-08,12741080,34.12826071259265,0.4237501844427631,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,75657.26767275616
Illinois,9707260,67707,79894.0,95490,4393884,45575,5424044,25009,0,0,2021-05-09,12741080,34.4859619435715,0.4257130478734927,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,76188.67474342835
Illinois,9764165,56905,81832.0,95490,4434925,41041,5442125,18081,0,0,2021-05-10,12741080,34.80807749421556,0.4271321583413651,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,76635.30093210308
Illinois,9833542,69377,75639.0,95490,4487135,52210,5461766,19641,0,0,2021-05-11,12741080,35.217854373412614,0.42867370740941896,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,77179.81521189726
Illinois,9898513,64971,71312.0,95490,4534535,47400,5479933,18167,0,0,2021-05-12,12741080,35.58987935088705,0.4300995676975578,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,77689.74843576839
Illinois,9972595,74082,71919.0,95490,4583922,49387,5505921,25988,0,0,2021-05-13,12741080,35.97749955262819,0.43213926919852946,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,78271.19051132243
Illinois,10088008,115413,74610.0,95490,4655382,71460,5550356,44435,0,0,2021-05-14,12741080,36.53836252499788,0.4356268071466469,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,79177.02423970339
Illinois,10153594,65586,73434.0,95490,4695354,39972,5576534,26178,0,0,2021-05-15,12741080,36.852087892078224,0.4376814210412304,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,79691.78436992782
Illinois,10183510,29916,68036.0,95490,4711401,16047,5590326,13792,0,0,2021-05-16,12741080,36.97803482907258,0.438763903844886,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,79926.58393166043
Illinois,10229195,45685,66433.0,95490,4739141,27740,5609184,18858,0,0,2021-05-17,12741080,37.19575577580551,0.44024399815400267,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,80285.14851174311
Illinois,10320729,91534,69598.0,95490,4790629,51488,5651541,42357,0,0,2021-05-18,12741080,37.599865945430054,0.4435684416077758,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,81003.56484693605
Illinois,10405908,85179,72485.0,95490,4836198,45569,5693416,41875,0,0,2021-05-19,12741080,37.957520084639604,0.44685505467354414,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,81672.10314981148
Illinois,10528310,122402,79388.0,95490,4901921,65723,5751915,58499,0,0,2021-05-20,12741080,38.47335547692975,0.45144642369406673,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,82632.79094079937
Illinois,10602113,73803,73444.0,95490,4944313,42392,5784650,32735,0,0,2021-05-21,12741080,38.806074524294644,0.4540156721408232,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,83212.04324908092
Illinois,10660852,58739,72465.0,95490,4978461,34148,5810353,25703,0,0,2021-05-22,12741080,39.07408948064057,0.4560330050513771,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,83673.0638219052
Illinois,10695874,35022,73195.0,95490,4994001,15540,5829995,19642,0,0,2021-05-23,12741080,39.196057163129026,0.4575746326057132,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,83947.9384793126
Illinois,10743554,47680,73480.0,95490,5019709,25708,5853316,23321,0,0,2021-05-24,12741080,39.397829697325506,0.45940501119214383,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,84322.16107268771
Illinois,10801252,57698,68646.0,95490,5050746,31037,5881530,28214,0,0,2021-05-25,12741080,39.64142757128909,0.4616194231572206,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,84775.01122353836
Illinois,10862511,61259,65229.0,95490,5081527,30781,5914090,32560,0,0,2021-05-26,12741080,39.88301619642919,0.46417493650459773,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,85255.81033946887
Illinois,10922492,59981,56312.0,95490,5114675,33148,5942288,28198,0,0,2021-05-27,12741080,40.143182524558355,0.46638809268915976,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,85726.57890853836
Illinois,10975513,53021,53343.0,95490,5145709,31034,5965206,22918,0,0,2021-05-28,12741080,40.3867568526373,0.4681868413038769,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,86142.72102521922
Illinois,11013865,38352,50430.0,95490,5167005,21296,5983092,17886,0,0,2021-05-29,12741080,40.553901239141425,0.46959064694672664,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,86443.73161458841
Illinois,11035882,22017,48573.0,95490,5178978,11973,5993893,10801,0,0,2021-05-30,12741080,40.647872864780695,0.47043837728041893,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,86616.5348620368
Illinois,11052543,16661,44141.0,95490,5187665,8687,6002340,8447,0,0,2021-05-31,12741080,40.71605389809969,0.47110135090588867,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,86747.30085675626
Illinois,11080684,28141,39919.0,95490,5206347,18682,6012405,10065,0,0,2021-06-01,12741080,40.86268197044521,0.4718913153359056,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,86968.1691034041
Illinois,11115344,34660,36119.0,95490,5225840,19493,6028583,16178,0,0,2021-06-02,12741080,41.015675280274515,0.47316106640881306,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,87240.20255739702
Illinois,11166727,51383,34891.0,95490,5256991,31151,6049878,21295,0,0,2021-06-03,12741080,41.260167897854814,0.4748324317875722,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,87643.4886210588
Illinois,11220261,53534,34964.0,95490,5292996,36005,6068399,18521,0,0,2021-06-04,12741080,41.54275775679926,0.47628607621959834,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,88063.65708401486
Illinois,11267259,46998,36199.0,95490,5325237,32241,6083815,15416,0,0,2021-06-05,12741080,41.795805379135835,0.4774960207454941,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,88432.52691294615
Illinois,11299909,32650,37718.0,95490,5348323,23086,6093718,9903,0,0,2021-06-06,12741080,41.97699881014796,0.4782732703977999,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,88688.78462422338
Illinois,11343011,43102,41495.0,95490,5380105,31782,6105815,12097,0,0,2021-06-07,12741080,42.226443912133035,0.47922271895318136,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,89027.07619762218
Illinois,11391977,48966,44470.0,95490,5414200,34095,6121593,15778,0,0,2021-06-08,12741080,42.49404289118348,0.4804610755132218,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,89411.39212688406
Illinois,11451977,60000,48090.0,95490,5453934,39734,6142515,20922,0,0,2021-06-09,12741080,42.80590028474823,0.4821031655087324,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,89882.30981988968
Illinois,11492569,40592,46549.0,95490,5481507,27573,6156894,14379,0,0,2021-06-10,12741080,43.022310510568964,0.48323171976002033,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,90200.9013364644
Illinois,11530049,37480,44255.0,95490,5507598,26091,6169103,12209,0,0,2021-06-11,12741080,43.227089069372454,0.4841899587790046,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,90495.06792202858
Illinois,11552336,22287,40725.0,95490,5523546,15948,6176102,6999,0,0,2021-06-12,12741080,43.35225899217335,0.48473928426789564,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,90669.99029909553
Illinois,11574189,21853,39183.0,95490,5539598,16052,6182054,5952,0,0,2021-06-13,12741080,43.47824517230878,0.48520643461935725,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,90841.50637151639
Illinois,11643020,68831,42858.0,95490,5588047,48449,6203987,21933,0,0,2021-06-14,12741080,43.8585033607826,0.48692787424613926,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,91381.73530030421
Illinois,11694680,51660,43243.0,95490,5623965,35918,6220723,16736,0,0,2021-06-15,12741080,44.1404103890722,0.4882414206644963,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,91787.19543398205
Illinois,11731942,37262,39995.0,95490,5648554,24589,6234423,13700,0,0,2021-06-16,12741080,44.33340030829412,0.4893166827301924,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,92079.65101859496
Illinois,11781010,49068,41206.0,95490,5680935,32381,6252261,17838,0,0,2021-06-17,12741080,44.58754673858103,0.4907167210314981,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,92464.76750793496
Illinois,11804602,23592,39222.0,0,5696449,15514,6261151,8890,0,0,2021-06-18,12741080,44.70931035673585,0.4914144640799681,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,92649.93234482477
Illinois,11842803,38201,41495.0,0,5720617,24168,6276071,14920,0,0,2021-06-19,12741080,44.898996003478516,0.4925854794099087,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,92949.75779133324
Illinois,11859308,16505,40731.0,95490,5730960,10343,6282588,6517,0,0,2021-06-20,12741080,44.98017436512446,0.493096974510795,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,93079.29940005086
Illinois,11880513,21205,33928.0,95490,5743603,12643,6291754,9166,0,0,2021-06-21,12741080,45.07940457166896,0.49381637977314324,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,93245.72956138726
Illinois,11907421,26908,30392.0,95490,5758973,15370,6304500,12746,0,0,2021-06-22,12741080,45.20003798736057,0.4948167659256515,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,93456.92044944385
Illinois,11938079,30658,29448.0,95490,5777618,18645,6317379,12879,0,0,2021-06-23,12741080,45.346375660462066,0.4958275907536881,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,93697.54369331327
Illinois,11977057,38978,28007.0,95490,5800133,22515,6334540,17161,0,0,2021-06-24,12741080,45.523087524762424,0.4971744938419663,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,94003.46752394616
Illinois,12061703,84646,36729.0,0,5850310,50177,6368570,34030,0,0,2021-06-25,12741080,45.9169081427948,0.4998453820241298,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,94667.82250798205
Illinois,12156821,95118,44860.0,0,5908641,58331,6405061,36491,0,0,2021-06-26,12741080,46.374726475306645,0.5027094249467078,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,95414.36832670386
Illinois,12165173,8352,43695.0,95490,5913882,5241,6408329,3268,0,0,2021-06-27,12741080,46.415861135790685,0.5029659181168316,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,95479.92006957025
Illinois,12187444,22271,43847.0,95490,5926800,12918,6418375,10046,0,0,2021-06-28,12741080,46.51724971509479,0.5037543913074872,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,95654.7168685857
Illinois,12216057,28613,44091.0,95490,5942788,15988,6431777,13402,0,0,2021-06-29,12741080,46.64273358302436,0.5048062644610974,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,95879.28966775187
Illinois,12242889,26832,43544.0,95490,5958121,15333,6443712,11935,0,0,2021-06-30,12741080,46.763076599471944,0.5057429982387678,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,96089.88406006398
Illinois,12267230,24341,41453.0,95490,5971897,13776,6454843,11131,0,0,2021-07-01,12741080,46.871199301786035,0.5066166290455754,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,96280.92751948815
Illinois,12292445,25215,32963.0,0,5985651,13754,6466787,11944,0,0,2021-07-02,12741080,46.97914933427935,0.5075540691997853,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,96478.83067997376
Illinois,12310051,17606,21890.0,0,5995978,10327,6474409,7622,0,0,2021-07-03,12741080,47.06020211787384,0.5081522916424668,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,96617.01362835804
Illinois,12319260,9209,22012.0,95490,6000953,4975,6478725,4316,0,0,2021-07-04,12741080,47.09924904325222,0.5084910384363021,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,96689.29164560618
Illinois,12320564,1304,19017.0,95490,6001806,853,6479255,530,0,0,2021-07-05,12741080,47.10594392312112,0.508532636165851,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,96699.52625680083
Illinois,12333010,12446,16708.0,95490,6009848,8042,6484200,4945,0,0,2021-07-06,12741080,47.169062591240305,0.5089207508311697,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,96797.21028358664
Illinois,12356494,23484,16229.0,95490,6024019,14171,6493973,9773,0,0,2021-07-07,12741080,47.280285501700014,0.5096877972667937,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,96981.52746862904
Illinois,12381162,24668,16276.0,95490,6038258,14239,6505064,11091,0,0,2021-07-08,12741080,47.392042118878464,0.5105582886223146,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,97175.13742948008
Illinois,12403072,21910,15804.0,0,6050777,12519,6515194,10130,0,0,2021-07-09,12741080,47.49029909552409,0.5113533546606724,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,97347.10087370929
Illinois,12421692,18620,15949.0,0,6061345,10568,6523576,8382,0,0,2021-07-10,12741080,47.573243398518805,0.5120112266778013,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,97493.24233110537
Illinois,12435835,14143,16654.0,95490,6068552,7207,6530711,7135,0,0,2021-07-11,12741080,47.629808462077,0.5125712263010671,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,97604.245479975
Illinois,12460827,24992,20038.0,95490,6081975,13423,6542841,12130,0,0,2021-07-12,12741080,47.73516059863057,0.5135232649037601,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,97800.39839636828
Illinois,12482707,21880,21385.0,95490,6093052,11077,6554068,11227,0,0,2021-07-13,12741080,47.82209985338762,0.5144044303936558,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,97972.126381751
Illinois,12503656,20949,21023.0,95490,6103652,10600,6564663,10595,0,0,2021-07-14,12741080,47.905295312485286,0.5152359925532215,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,98136.5472942639
Illinois,12524278,20622,20445.0,95490,6114184,10532,6575058,10395,0,0,2021-07-15,12741080,47.9879570648642,0.5160518574563537,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,98298.40170534994
Illinois,12545374,21096,20329.0,0,6124859,10675,6585695,10637,0,0,2021-07-16,12741080,48.071741171078116,0.5168867160397705,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,98463.97636621071
Illinois,12563498,18124,20258.0,0,6133762,8903,6594965,9270,0,0,2021-07-17,12741080,48.14161750809194,0.5176142838754643,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,98606.22490401128
Illinois,12575367,11869,19933.0,95490,6139818,6056,6600902,5937,0,0,2021-07-18,12741080,48.18914880057263,0.5180802569326933,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,98699.380272316
Illinois,12593261,17894,18919.0,95490,6148803,8985,6610276,9374,0,0,2021-07-19,12741080,48.25966872510023,0.5188159873417324,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,98839.82362562671
Illinois,12618118,24857,19344.0,95490,6160754,11951,6623522,13246,0,0,2021-07-20,12741080,48.353467680918726,0.5198556166353244,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,99034.91697721071
Illinois,12641706,23588,19721.0,95490,6171918,11164,6636508,12986,0,0,2021-07-21,12741080,48.44108976633064,0.520874839495553,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,99220.05041958767
Illinois,12659750,18044,19353.0,95490,6180017,8099,6646771,10263,0,0,2021-07-22,12741080,48.504655806258185,0.5216803442094391,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,99361.67106713088
Illinois,12679397,19647,19146.0,0,6188302,8285,6658565,11794,0,0,2021-07-23,12741080,48.56968169103404,0.5226060114213238,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,99515.87306570557
Illinois,12692489,13092,18427.0,0,6193470,5168,6666509,7944,0,0,2021-07-24,12741080,48.61024340165826,0.5232295064468632,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,99618.6273063194
Illinois,12700393,7904,17861.0,95490,6196473,3003,6671549,5040,0,0,2021-07-25,12741080,48.63381283219319,0.5236250773089879,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,99680.66286374467
Illinois,12713733,13340,17210.0,95490,6201451,4978,6680395,8846,0,0,2021-07-26,12741080,48.672883303456224,0.5243193669610425,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,99785.36356415626
Illinois,12740331,26598,17459.0,95490,6212801,11350,6695868,15473,0,0,2021-07-27,12741080,48.76196523371645,0.5255337852050219,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,99994.12137746565
Illinois,12787138,46807,20776.0,95490,6231891,19090,6724083,28215,0,0,2021-07-28,12741080,48.91179554637441,0.5277482756563808,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,100361.49211840755
Illinois,12810616,23478,21552.0,95490,6241747,9856,6738512,14429,0,0,2021-07-29,12741080,48.989151626078794,0.5288807542217772,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,100545.76221168063
Illinois,12854762,44146,25052.0,0,6263317,21570,6761602,23090,0,0,2021-07-30,12741080,49.158446536714315,0.5306930024770271,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,100892.24775293775
Illinois,12875054,20292,26081.0,0,6271147,7830,6774214,12612,0,0,2021-07-31,12741080,49.219901295651546,0.5316828714677249,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,101051.51211671224
Illinois,12888601,13547,26887.0,95490,6277017,5870,6781963,7749,0,0,2021-08-01,12741080,49.26597274328393,0.5322910616682416,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,101157.8374831647
Illinois,12907945,19344,27745.0,95490,6284961,7944,6793626,11663,0,0,2021-08-02,12741080,49.328322245837875,0.5332064471771624,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,101309.6613473897
Illinois,12934145,26200,27688.0,95490,6295738,10777,6809646,16020,0,0,2021-08-03,12741080,49.4129069121299,0.5344637974174874,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,101515.29540666881
Illinois,12958802,24657,24523.0,95490,6305647,9909,6824770,15124,0,0,2021-08-04,12741080,49.490678969129775,0.5356508239489902,-89.510168,39.839888,68588,285775,356533,2022-03-01T00:00:00,101708.81903260949
