county_name,age_group,administered_count,administered_count_display,persons_fully_vaccinated,persons_fully_vaccinated_display,population_administered,population_fully_vaccinated,report_date,total_administered_population,total_population_fully_vaccinated,sort_administered_population,sort_population_fully_vaccinated,administered_count_pct,persons_fully_vaccinated_pct
Vermilion,65+,18960,18960,9909,9909,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.4259047105600108,0.41547169811320755
De Witt,16-64,7079,7079,3635,3635,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.6040102389078499,0.6116439508665658
De Witt,65+,4413,4413,2215,2215,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.3765358361774744,0.37270738684166244
Douglas,16-64,8239,8239,4135,4135,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.6165531691985333,0.6233041905336147
Douglas,65+,4879,4879,2407,2407,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.3651126244106862,0.36282785649683447
Chicago,16-64,2199065,2199065,1071108,1071108,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.7938083336221137,0.7975428328902987
Chicago,65+,489208,489208,237989,237989,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.1765920458352104,0.17720567977900387
Marion,16-64,12130,12130,6266,6266,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.5377011392348952,0.5462946817785528
Marion,65+,10172,10172,5116,5116,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.4509065118134669,0.44603312990409766
Winnebago,16-64,156607,156607,77465,77465,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.656291906933083,0.659394444964632
Winnebago,65+,75891,75891,37638,37638,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.31803590586026553,0.3203806637782072
Grundy,16-64,29757,29757,14623,14623,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.6954032389988549,0.7008723159509203
Grundy,65+,11844,11844,5778,5778,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.276787174873221,0.27693634969325154
Jo Daviess,16-64,7894,7894,4450,4450,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.5156107119529719,0.5394593284034428
Jo Daviess,65+,7196,7196,3700,3700,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.4700195950359242,0.4485392168747727
Lake,16-64,522813,522813,254932,254932,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.7260656359235234,0.7295256246261972
Lake,65+,160958,160958,79375,79375,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.22353321862114842,0.2271433027423172
Franklin,16-64,12108,12108,6206,6206,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.5354915748971739,0.5420087336244541
Franklin,65+,10209,10209,5130,5130,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.45150590420591746,0.4480349344978166
